JarHC Report for jarhc-check 1.0.0-SNAPSHOT
===========================================

JAR Files
---------
List of JAR files found in classpath.

JAR file                                                       | Size    | Classes | Resources | Checksum (SHA-1)                         | Artifact coordinates
                                | org.apache.http.impl.conn.tsccm.ConnPoolByRoute
                                | • @Deprecated: public interface org.apache.http.params.HttpParams
                                |
                                | org.apache.http.impl.conn.tsccm.ThreadSafeClientConnManager
                                | • @Deprecated: public interface org.apache.http.params.HttpParams
                                |
                                | org.apache.http.impl.cookie.BestMatchSpecFactory
                                | • @Deprecated: public interface org.apache.http.params.HttpParams
                                |
                                | org.apache.http.impl.cookie.BrowserCompatSpecFactory
